,experiment_name,n_protein,cytokine_protein,best_pdb_path,prodigy_deltaG_kcalpermol,prodigy_dissociation_constant_M
694,SARS-CoV-2-B.1.1.7-N_CCL20,SARS-CoV-2-B.1.1.7-N,CCL20,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_CCL20/relaxed_model_1_multimer_v3_pred_0.pdb,-10.1,3.8e-08
695,SARS-CoV-2-BA.1.1-N_IL6,SARS-CoV-2-BA.1.1-N,IL6,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_IL6/relaxed_model_1_multimer_v3_pred_0.pdb,-6.0,3.9e-05
696,OC43-N_CCL11,OC43-N,CCL11,/AF23_complexes/complex_pdbs/OC43-N_CCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-6.7,1.3e-05
697,MERS-CoV-N_CXCL8,MERS-CoV-N,CXCL8,/AF23_complexes/complex_pdbs/MERS-CoV-N_CXCL8/relaxed_model_1_multimer_v3_pred_0.pdb,-15.3,6e-12
698,SARS-CoV-2-BA.1.1-N_CXCL10,SARS-CoV-2-BA.1.1-N,CXCL10,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CXCL10/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,8.8e-08
699,SARS-CoV-2-WA1-N_CXCL6,SARS-CoV-2-WA1-N,CXCL6,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CXCL6/relaxed_model_1_multimer_v3_pred_0.pdb,-9.7,7.5e-08
700,SARS-CoV-2-WA1-N_CCL3,SARS-CoV-2-WA1-N,CCL3,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CCL3/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,9.5e-08
701,BANAL-20-52-N_CCL24,BANAL-20-52-N,CCL24,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CCL24/relaxed_model_1_multimer_v3_pred_0.pdb,-7.7,2.3e-06
702,MERS-CoV-N_CXCL11,MERS-CoV-N,CXCL11,/AF23_complexes/complex_pdbs/MERS-CoV-N_CXCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-9.0,2.6e-07
703,SARS-CoV-2-B.1.1-N_CX3CL1,SARS-CoV-2-B.1.1-N,CX3CL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_CX3CL1/relaxed_model_1_multimer_v3_pred_0.pdb,-10.4,2.3e-08
704,SARS-CoV-2-B.1.1-N_IL-18,SARS-CoV-2-B.1.1-N,IL-18,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_IL-18/relaxed_model_1_multimer_v3_pred_0.pdb,-9.7,8.2e-08
705,MERS-CoV-N_CCL24,MERS-CoV-N,CCL24,/AF23_complexes/complex_pdbs/MERS-CoV-N_CCL24/relaxed_model_1_multimer_v3_pred_0.pdb,-9.2,1.8e-07
706,SARS-CoV-N_CXCL1,SARS-CoV-N,CXCL1,/AF23_complexes/complex_pdbs/SARS-CoV-N_CXCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-9.5,1.1e-07
707,SARS-CoV-2-WA1-N_IL6Ralpha,SARS-CoV-2-WA1-N,IL6Ralpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_IL6Ralpha/relaxed_model_1_multimer_v3_pred_0.pdb,-18.0,6e-14
708,SARS-CoV-2-XBB-N_CXCL2,SARS-CoV-2-XBB-N,CXCL2,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CXCL2/relaxed_model_1_multimer_v3_pred_0.pdb,-10.8,1.2e-08
709,SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL14,SARS-CoV-2-B.1.617.2-DeltaA-N,CXCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-10.5,1.9e-08
710,MERS-CoV-N_INFbeta,MERS-CoV-N,INFbeta,/AF23_complexes/complex_pdbs/MERS-CoV-N_INFbeta/relaxed_model_1_multimer_v3_pred_0.pdb,-9.4,1.2e-07
711,SARS-CoV-2-BA.1.1-N_CXCL6,SARS-CoV-2-BA.1.1-N,CXCL6,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CXCL6/relaxed_model_1_multimer_v3_pred_0.pdb,-8.9,3.1e-07
712,SARS-CoV-2-B.1.351-N_CCL24,SARS-CoV-2-B.1.351-N,CCL24,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CCL24/relaxed_model_1_multimer_v3_pred_0.pdb,-10.6,1.8e-08
713,SARS-CoV-2-BA.2-N_CCL24,SARS-CoV-2-BA.2-N,CCL24,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_CCL24/relaxed_model_1_multimer_v3_pred_0.pdb,-9.7,7.3e-08
714,MERS-CoV-N_CXCL1,MERS-CoV-N,CXCL1,/AF23_complexes/complex_pdbs/MERS-CoV-N_CXCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-6.7,1.2e-05
715,SARS-CoV-N_IL-23,SARS-CoV-N,IL-23,/AF23_complexes/complex_pdbs/SARS-CoV-N_IL-23/relaxed_model_1_multimer_v3_pred_0.pdb,-23.4,6.5e-18
716,SARS-CoV-2-XBB-N_IL-10,SARS-CoV-2-XBB-N,IL-10,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_IL-10/relaxed_model_1_multimer_v3_pred_0.pdb,-5.5,0.0001
717,SARS-CoV-2-BA.1.1-N_CXCL14,SARS-CoV-2-BA.1.1-N,CXCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CXCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-10.6,1.7e-08
718,SARS-CoV-2-B.1.1-N_IL-17a,SARS-CoV-2-B.1.1-N,IL-17a,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_IL-17a/relaxed_model_1_multimer_v3_pred_0.pdb,-7.6,2.9e-06
719,RaTG13-N_CCL16,RaTG13-N,CCL16,/AF23_complexes/complex_pdbs/RaTG13-N_CCL16/relaxed_model_1_multimer_v3_pred_0.pdb,-8.3,7.6e-07
720,RaTG13-N_CXCL1,RaTG13-N,CXCL1,/AF23_complexes/complex_pdbs/RaTG13-N_CXCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,8.4e-08
721,OC43-N_IL6,OC43-N,IL6,/AF23_complexes/complex_pdbs/OC43-N_IL6/relaxed_model_1_multimer_v3_pred_0.pdb,-10.0,4.6e-08
722,SARS-CoV-2-XBB-N_CCL16,SARS-CoV-2-XBB-N,CCL16,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CCL16/relaxed_model_1_multimer_v3_pred_0.pdb,-8.8,3.3e-07
723,SARS-CoV-2-B.1.1.529-N_CCL5,SARS-CoV-2-B.1.1.529-N,CCL5,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CCL5/relaxed_model_1_multimer_v3_pred_0.pdb,-10.7,1.3e-08
724,OC43-N_CCL25,OC43-N,CCL25,/AF23_complexes/complex_pdbs/OC43-N_CCL25/relaxed_model_1_multimer_v3_pred_0.pdb,-10.3,2.7e-08
725,SARS-CoV-2-B.1.351-N_CCL21,SARS-CoV-2-B.1.351-N,CCL21,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CCL21/relaxed_model_1_multimer_v3_pred_0.pdb,-10.9,9.6e-09
726,SARS-CoV-2-B.1.351-N_CCL17,SARS-CoV-2-B.1.351-N,CCL17,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CCL17/relaxed_model_1_multimer_v3_pred_0.pdb,-8.2,1e-06
727,SARS-CoV-2-B.1.1.529-N_CCL27,SARS-CoV-2-B.1.1.529-N,CCL27,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CCL27/relaxed_model_1_multimer_v3_pred_0.pdb,-11.6,3.1e-09
728,SARS-CoV-2-B.1.1.7-N_CCL26,SARS-CoV-2-B.1.1.7-N,CCL26,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_CCL26/relaxed_model_1_multimer_v3_pred_0.pdb,-8.6,4.7e-07
729,SARS-CoV-2-P.1-N_CCL26,SARS-CoV-2-P.1-N,CCL26,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CCL26/relaxed_model_1_multimer_v3_pred_0.pdb,-8.7,4.3e-07
730,SARS-CoV-2-XBB-N_CCL1,SARS-CoV-2-XBB-N,CCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-6.8,1e-05
731,SARS-CoV-2-B.1.617.2-DeltaA-N_IL-1beta,SARS-CoV-2-B.1.617.2-DeltaA-N,IL-1beta,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.617.2-DeltaA-N_IL-1beta/relaxed_model_1_multimer_v3_pred_0.pdb,-8.5,5.7e-07
732,SARS-CoV-2-B.1.617.2-DeltaA-N_CCL1,SARS-CoV-2-B.1.617.2-DeltaA-N,CCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.617.2-DeltaA-N_CCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-7.2,5.5e-06
733,SARS-CoV-2-P.1-N_CXCL7,SARS-CoV-2-P.1-N,CXCL7,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CXCL7/relaxed_model_1_multimer_v3_pred_0.pdb,-8.1,1.1e-06
734,SARS-CoV-2-BA.2-N_IL-13,SARS-CoV-2-BA.2-N,IL-13,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_IL-13/relaxed_model_1_multimer_v3_pred_0.pdb,-7.9,1.6e-06
735,SARS-CoV-N_CXCL12alpha,SARS-CoV-N,CXCL12alpha,/AF23_complexes/complex_pdbs/SARS-CoV-N_CXCL12alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-7.7,2.4e-06
736,SARS-CoV-N_CCL7,SARS-CoV-N,CCL7,/AF23_complexes/complex_pdbs/SARS-CoV-N_CCL7/relaxed_model_1_multimer_v3_pred_0.pdb,-8.0,1.3e-06
737,SARS-CoV-2-B.1.1.7-N_CCL1,SARS-CoV-2-B.1.1.7-N,CCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_CCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-7.1,5.8e-06
738,SARS-CoV-2-BA.4-N_IL-1alpha,SARS-CoV-2-BA.4-N,IL-1alpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.4-N_IL-1alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-12.6,5.8e-10
739,SARS-CoV-2-BA.1.1-N_CCL20,SARS-CoV-2-BA.1.1-N,CCL20,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CCL20/relaxed_model_1_multimer_v3_pred_0.pdb,-9.9,5.7e-08
740,MERS-CoV-N_XCL1,MERS-CoV-N,XCL1,/AF23_complexes/complex_pdbs/MERS-CoV-N_XCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-11.2,6.4e-09
741,SARS-CoV-N_CXCL13,SARS-CoV-N,CXCL13,/AF23_complexes/complex_pdbs/SARS-CoV-N_CXCL13/relaxed_model_1_multimer_v3_pred_0.pdb,-11.4,4.7e-09
742,SARS-CoV-2-B.1.1.529-N_CCL1,SARS-CoV-2-B.1.1.529-N,CCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-6.8,1.1e-05
743,RaTG13-N_IL-27,RaTG13-N,IL-27,/AF23_complexes/complex_pdbs/RaTG13-N_IL-27/relaxed_model_1_multimer_v3_pred_0.pdb,-13.7,8.3e-11
744,SARS-CoV-2-P.1-N_IL-1beta,SARS-CoV-2-P.1-N,IL-1beta,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_IL-1beta/relaxed_model_1_multimer_v3_pred_0.pdb,-9.0,2.4e-07
745,SARS-CoV-N_IFNA2,SARS-CoV-N,IFNA2,/AF23_complexes/complex_pdbs/SARS-CoV-N_IFNA2/relaxed_model_1_multimer_v3_pred_0.pdb,-16.3,1.1e-12
746,SARS-CoV-2-WA1-N_CCL14,SARS-CoV-2-WA1-N,CCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-9.0,2.4e-07
747,SARS-CoV-2-XBB-N_CXCL9,SARS-CoV-2-XBB-N,CXCL9,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CXCL9/relaxed_model_1_multimer_v3_pred_0.pdb,-7.9,1.5e-06
748,SARS-CoV-2-B.1.1.529-N_CXCL1,SARS-CoV-2-B.1.1.529-N,CXCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CXCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-10.3,2.7e-08
749,SARS-CoV-2-B.1.1-N_CXCL13,SARS-CoV-2-B.1.1-N,CXCL13,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_CXCL13/relaxed_model_1_multimer_v3_pred_0.pdb,-12.6,5.8e-10
750,SARS-CoV-2-B.1.617.2-DeltaA-N_IL-1alpha,SARS-CoV-2-B.1.617.2-DeltaA-N,IL-1alpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.617.2-DeltaA-N_IL-1alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-8.6,4.6e-07
751,OC43-N_CCL18,OC43-N,CCL18,/AF23_complexes/complex_pdbs/OC43-N_CCL18/relaxed_model_1_multimer_v3_pred_0.pdb,-9.1,2e-07
752,SARS-CoV-2-B.1.1-N_XCL1,SARS-CoV-2-B.1.1-N,XCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_XCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-10.3,2.7e-08
753,BANAL-20-52-N_IL-23,BANAL-20-52-N,IL-23,/AF23_complexes/complex_pdbs/BANAL-20-52-N_IL-23/relaxed_model_1_multimer_v3_pred_0.pdb,-25.3,2.7e-19
754,RaTG13-N_CCL22,RaTG13-N,CCL22,/AF23_complexes/complex_pdbs/RaTG13-N_CCL22/relaxed_model_1_multimer_v3_pred_0.pdb,-10.9,9.5e-09
755,BANAL-20-52-N_CCL22,BANAL-20-52-N,CCL22,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CCL22/relaxed_model_1_multimer_v3_pred_0.pdb,-11.5,3.5e-09
756,SARS-CoV-2-XBB-N_CXCL16,SARS-CoV-2-XBB-N,CXCL16,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CXCL16/relaxed_model_1_multimer_v3_pred_0.pdb,-9.7,8e-08
757,SARS-CoV-2-BA.2-N_CCL26,SARS-CoV-2-BA.2-N,CCL26,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_CCL26/relaxed_model_1_multimer_v3_pred_0.pdb,-8.7,4.4e-07
758,OC43-N_IL-17a,OC43-N,IL-17a,/AF23_complexes/complex_pdbs/OC43-N_IL-17a/relaxed_model_1_multimer_v3_pred_0.pdb,-8.2,9e-07
759,OC43-N_CCL20,OC43-N,CCL20,/AF23_complexes/complex_pdbs/OC43-N_CCL20/relaxed_model_1_multimer_v3_pred_0.pdb,-14.7,1.6e-11
760,SARS-CoV-2-B.1.351-N_CCL20,SARS-CoV-2-B.1.351-N,CCL20,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CCL20/relaxed_model_1_multimer_v3_pred_0.pdb,-9.2,1.9e-07
761,SARS-CoV-2-XBB-N_INFbeta,SARS-CoV-2-XBB-N,INFbeta,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_INFbeta/relaxed_model_1_multimer_v3_pred_0.pdb,-7.4,3.7e-06
762,SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL11,SARS-CoV-2-B.1.617.2-DeltaA-N,CXCL11,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-12.6,6.2e-10
763,OC43-N_CCL22,OC43-N,CCL22,/AF23_complexes/complex_pdbs/OC43-N_CCL22/relaxed_model_1_multimer_v3_pred_0.pdb,-9.7,7.8e-08
764,SARS-CoV-2-B.1.617.2-DeltaA-N_CCL28,SARS-CoV-2-B.1.617.2-DeltaA-N,CCL28,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.617.2-DeltaA-N_CCL28/relaxed_model_1_multimer_v3_pred_0.pdb,-8.5,5.7e-07
765,SARS-CoV-2-BQ.1-N_CXCL5,SARS-CoV-2-BQ.1-N,CXCL5,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_CXCL5/relaxed_model_1_multimer_v3_pred_0.pdb,-10.5,2e-08
766,SARS-CoV-2-BA.2-N_CXCL1,SARS-CoV-2-BA.2-N,CXCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_CXCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,9.5e-08
767,RaTG13-N_CCL25,RaTG13-N,CCL25,/AF23_complexes/complex_pdbs/RaTG13-N_CCL25/relaxed_model_1_multimer_v3_pred_0.pdb,-12.3,9e-10
768,OC43-N_CCL17,OC43-N,CCL17,/AF23_complexes/complex_pdbs/OC43-N_CCL17/relaxed_model_1_multimer_v3_pred_0.pdb,-8.9,3.2e-07
769,RaTG13-N_CCL18,RaTG13-N,CCL18,/AF23_complexes/complex_pdbs/RaTG13-N_CCL18/relaxed_model_1_multimer_v3_pred_0.pdb,-7.1,6.2e-06
770,SARS-CoV-2-B.1.1.7-N_CCL27,SARS-CoV-2-B.1.1.7-N,CCL27,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_CCL27/relaxed_model_1_multimer_v3_pred_0.pdb,-9.4,1.2e-07
771,SARS-CoV-2-BA.1.1-N_IFNgamma,SARS-CoV-2-BA.1.1-N,IFNgamma,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_IFNgamma/relaxed_model_1_multimer_v3_pred_0.pdb,-5.3,0.00014
772,SARS-CoV-2-B.1.1-N_CXCL14,SARS-CoV-2-B.1.1-N,CXCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_CXCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-11.9,2e-09
773,SARS-CoV-2-B.1.1-N_IL-13,SARS-CoV-2-B.1.1-N,IL-13,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_IL-13/relaxed_model_1_multimer_v3_pred_0.pdb,-8.5,5.7e-07
774,SARS-CoV-2-WA1-N_CCL28,SARS-CoV-2-WA1-N,CCL28,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CCL28/relaxed_model_1_multimer_v3_pred_0.pdb,-13.9,6.4e-11
775,SARS-CoV-2-P.1-N_CCL5,SARS-CoV-2-P.1-N,CCL5,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CCL5/relaxed_model_1_multimer_v3_pred_0.pdb,-9.3,1.5e-07
776,SARS-CoV-2-WA1-N_CXCL11,SARS-CoV-2-WA1-N,CXCL11,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CXCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-10.3,2.9e-08
777,SARS-CoV-2-BA.2-N_TNFalpha,SARS-CoV-2-BA.2-N,TNFalpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_TNFalpha/relaxed_model_1_multimer_v3_pred_0.pdb,-7.2,5.2e-06
778,SARS-CoV-2-B.1.351-N_CCL13,SARS-CoV-2-B.1.351-N,CCL13,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CCL13/relaxed_model_1_multimer_v3_pred_0.pdb,-7.9,1.6e-06
779,SARS-CoV-2-BQ.1-N_XCL1,SARS-CoV-2-BQ.1-N,XCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_XCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-9.8,7e-08
780,SARS-CoV-N_IL-27,SARS-CoV-N,IL-27,/AF23_complexes/complex_pdbs/SARS-CoV-N_IL-27/relaxed_model_1_multimer_v3_pred_0.pdb,-12.5,6.5e-10
781,SARS-CoV-2-B.1.1.529-N_TNFbeta,SARS-CoV-2-B.1.1.529-N,TNFbeta,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_TNFbeta/relaxed_model_1_multimer_v3_pred_0.pdb,-7.2,5.6e-06
782,SARS-CoV-2-B.1.1.529-N_CXCL5,SARS-CoV-2-B.1.1.529-N,CXCL5,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CXCL5/relaxed_model_1_multimer_v3_pred_0.pdb,-9.9,5.5e-08
783,SARS-CoV-N_IL-18,SARS-CoV-N,IL-18,/AF23_complexes/complex_pdbs/SARS-CoV-N_IL-18/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,9.3e-08
784,SARS-CoV-2-BA.2-N_CCL25,SARS-CoV-2-BA.2-N,CCL25,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_CCL25/relaxed_model_1_multimer_v3_pred_0.pdb,-11.3,4.8e-09
785,SARS-CoV-2-BA.2-N_CXCL3,SARS-CoV-2-BA.2-N,CXCL3,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_CXCL3/relaxed_model_1_multimer_v3_pred_0.pdb,-11.0,9.3e-09
786,SARS-CoV-2-BA.1.1-N_CXCL12beta,SARS-CoV-2-BA.1.1-N,CXCL12beta,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CXCL12beta/relaxed_model_1_multimer_v3_pred_0.pdb,-7.0,7.5e-06
787,SARS-CoV-N_CXCL2,SARS-CoV-N,CXCL2,/AF23_complexes/complex_pdbs/SARS-CoV-N_CXCL2/relaxed_model_1_multimer_v3_pred_0.pdb,-10.0,4.3e-08
788,SARS-CoV-2-BA.4-N_CCL15,SARS-CoV-2-BA.4-N,CCL15,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.4-N_CCL15/relaxed_model_1_multimer_v3_pred_0.pdb,-11.2,6.2e-09
789,SARS-CoV-2-BA.2-N_CCL27,SARS-CoV-2-BA.2-N,CCL27,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_CCL27/relaxed_model_1_multimer_v3_pred_0.pdb,-8.3,8e-07
790,SARS-CoV-N_CCL26,SARS-CoV-N,CCL26,/AF23_complexes/complex_pdbs/SARS-CoV-N_CCL26/relaxed_model_1_multimer_v3_pred_0.pdb,-7.7,2.2e-06
791,MERS-CoV-N_CX3CL1,MERS-CoV-N,CX3CL1,/AF23_complexes/complex_pdbs/MERS-CoV-N_CX3CL1/relaxed_model_1_multimer_v3_pred_0.pdb,-9.0,2.4e-07
792,SARS-CoV-2-P.1-N_CXCL11,SARS-CoV-2-P.1-N,CXCL11,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CXCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-11.4,4.3e-09
793,SARS-CoV-2-BQ.1-N_IFNgamma,SARS-CoV-2-BQ.1-N,IFNgamma,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_IFNgamma/relaxed_model_1_multimer_v3_pred_0.pdb,-5.1,0.00018
794,RaTG13-N_CCL7,RaTG13-N,CCL7,/AF23_complexes/complex_pdbs/RaTG13-N_CCL7/relaxed_model_1_multimer_v3_pred_0.pdb,-8.2,9.4e-07
795,BANAL-20-52-N_CXCL11,BANAL-20-52-N,CXCL11,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CXCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,9.1e-08
796,SARS-CoV-2-BQ.1-N_CXCL9,SARS-CoV-2-BQ.1-N,CXCL9,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_CXCL9/relaxed_model_1_multimer_v3_pred_0.pdb,-8.8,3.2e-07
797,SARS-CoV-2-BA.2-N_CCL1,SARS-CoV-2-BA.2-N,CCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_CCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-7.1,6.6e-06
798,RaTG13-N_CCL11,RaTG13-N,CCL11,/AF23_complexes/complex_pdbs/RaTG13-N_CCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-7.1,6.6e-06
799,BANAL-20-52-N_CCL4L1,BANAL-20-52-N,CCL4L1,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CCL4L1/relaxed_model_1_multimer_v3_pred_0.pdb,-7.5,3e-06
800,SARS-CoV-2-B.1.1.7-N_CCL24,SARS-CoV-2-B.1.1.7-N,CCL24,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_CCL24/relaxed_model_1_multimer_v3_pred_0.pdb,-8.0,1.4e-06
801,RaTG13-N_IFNgamma,RaTG13-N,IFNgamma,/AF23_complexes/complex_pdbs/RaTG13-N_IFNgamma/relaxed_model_1_multimer_v3_pred_0.pdb,-6.7,1.2e-05
802,RaTG13-N_IL-35,RaTG13-N,IL-35,/AF23_complexes/complex_pdbs/RaTG13-N_IL-35/relaxed_model_1_multimer_v3_pred_0.pdb,-18.5,2.5e-14
803,MERS-CoV-N_IFNgamma,MERS-CoV-N,IFNgamma,/AF23_complexes/complex_pdbs/MERS-CoV-N_IFNgamma/relaxed_model_1_multimer_v3_pred_0.pdb,-5.1,0.00019
804,SARS-CoV-2-WA1-N_CCL27,SARS-CoV-2-WA1-N,CCL27,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CCL27/relaxed_model_1_multimer_v3_pred_0.pdb,-12.7,4.5e-10
805,SARS-CoV-2-WA1-N_TNFbeta,SARS-CoV-2-WA1-N,TNFbeta,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_TNFbeta/relaxed_model_1_multimer_v3_pred_0.pdb,-8.2,1e-06
806,SARS-CoV-2-B.1.1.529-N_CCL14,SARS-CoV-2-B.1.1.529-N,CCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-10.4,2.4e-08
807,SARS-CoV-2-XBB-N_CCL22,SARS-CoV-2-XBB-N,CCL22,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CCL22/relaxed_model_1_multimer_v3_pred_0.pdb,-11.8,2.1e-09
808,MERS-CoV-N_CCL22,MERS-CoV-N,CCL22,/AF23_complexes/complex_pdbs/MERS-CoV-N_CCL22/relaxed_model_1_multimer_v3_pred_0.pdb,-9.8,6.7e-08
809,SARS-CoV-2-BQ.1-N_CXCL6,SARS-CoV-2-BQ.1-N,CXCL6,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_CXCL6/relaxed_model_1_multimer_v3_pred_0.pdb,-10.6,1.6e-08
810,SARS-CoV-2-B.1.617.2-DeltaA-N_IFNgamma,SARS-CoV-2-B.1.617.2-DeltaA-N,IFNgamma,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.617.2-DeltaA-N_IFNgamma/relaxed_model_1_multimer_v3_pred_0.pdb,-5.8,5.2e-05
811,SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL3,SARS-CoV-2-B.1.617.2-DeltaA-N,CXCL3,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL3/relaxed_model_1_multimer_v3_pred_0.pdb,-9.9,5.7e-08
