experiment	model	iptm+ptm	gdock	n_protein	cytokine	wet_hit	total_score	negative_energy
SARS-CoV-2-BA.1.1-N_TNFalpha	model_3_multimer_v3_pred_4	0.197861298199804	0.026593891755681	SARS-CoV-2-BA.1.1-N	TNFalpha	False	0.224455189955485	True
SARS-CoV-2-P.1-N_CCL26	model_3_multimer_v3_pred_2	0.197857463784213	0.904293642415862	SARS-CoV-2-P.1-N	CCL26	True	1.102151106200075	False
SARS-CoV-N_IL-13	model_1_multimer_v3_pred_3	0.197853344246345	0.032361955054344	SARS-CoV-N	IL-13	False	0.23021529930068899	True
RaTG13-N_CXCL9	model_1_multimer_v3_pred_1	0.197852008902717	0.796000992911789	RaTG13-N	CXCL9	True	0.9938530018145061	False
MERS-CoV-N_IL-35	model_2_multimer_v3_pred_3	0.197851209849775	0.739511717071451	MERS-CoV-N	IL-35	False	0.937362926921226	True
SARS-CoV-2-B.1.1-N_CCL7	model_1_multimer_v3_pred_0	0.197850588105721	0.20980536572881	SARS-CoV-2-B.1.1-N	CCL7	False	0.407655953834531	True
SARS-CoV-2-P.1-N_TNFalpha	model_1_multimer_v3_pred_3	0.197848707457077	0.048500871244391	SARS-CoV-2-P.1-N	TNFalpha	False	0.246349578701468	True
SARS-CoV-2-P.1-N_IFNA2	model_3_multimer_v3_pred_3	0.197844285307528	0.494303685873446	SARS-CoV-2-P.1-N	IFNA2	False	0.6921479711809739	True
SARS-CoV-2-WA1-N_TNFbeta	model_2_multimer_v3_pred_3	0.197840036387605	0.342110501375646	SARS-CoV-2-WA1-N	TNFbeta	False	0.539950537763251	False
MERS-CoV-N_CXCL5	model_1_multimer_v3_pred_3	0.197835554242239	0.130147398534372	MERS-CoV-N	CXCL5	False	0.327982952776611	True
OC43-N_XCL1	model_2_multimer_v3_pred_4	0.197834936460711	0.118283821920053	OC43-N	XCL1	False	0.316118758380764	True
SARS-CoV-2-WA1-N_CCL28	model_2_multimer_v3_pred_0	0.197831473078429	0.963921414036418	SARS-CoV-2-WA1-N	CCL28	True	1.161752887114847	False
SARS-CoV-2-B.1.351-N_CCL21	model_4_multimer_v3_pred_3	0.197830907810895	0.770155647918017	SARS-CoV-2-B.1.351-N	CCL21	True	0.967986555728912	False
SARS-CoV-2-B.1.1.529-N_CCL1	model_1_multimer_v3_pred_4	0.197827347413876	0.020070034464751	SARS-CoV-2-B.1.1.529-N	CCL1	False	0.217897381878627	False
RaTG13-N_CCL4	model_3_multimer_v3_pred_4	0.19782549222702	0.945768596236404	RaTG13-N	CCL4	False	1.143594088463424	False
RaTG13-N_CCL15	model_2_multimer_v3_pred_2	0.197823612122391	0.747024341838115	RaTG13-N	CCL15	False	0.9448479539605059	False
SARS-CoV-N_TNFalpha	model_1_multimer_v3_pred_3	0.197820196311211	0.039338385296104	SARS-CoV-N	TNFalpha	False	0.237158581607315	True
OC43-N_CXCL7	model_1_multimer_v3_pred_2	0.197819457881057	0.046719047715128	OC43-N	CXCL7	False	0.244538505596185	False
SARS-CoV-2-BA.2-N_CXCL12beta	model_5_multimer_v3_pred_0	0.197816800132414	0.014635728846575	SARS-CoV-2-BA.2-N	CXCL12beta	True	0.212452528978989	True
SARS-CoV-2-P.1-N_IFNbeta	model_4_multimer_v3_pred_1	0.197815295968643	0.856701770097862	SARS-CoV-2-P.1-N	IFNbeta	False	1.0545170660665049	False
RaTG13-N_CCL18	model_1_multimer_v3_pred_1	0.197813070655692	0.065350639918513	RaTG13-N	CCL18	False	0.263163710574205	False
SARS-CoV-2-XBB-N_IL-17a	model_1_multimer_v3_pred_4	0.197808432877025	0.018461333815492	SARS-CoV-2-XBB-N	IL-17a	False	0.216269766692517	True
SARS-CoV-2-XBB-N_IL-6	model_4_multimer_v3_pred_0	0.197802817173232	0.753707416066755	SARS-CoV-2-XBB-N	IL-6	False	0.951510233239987	False
SARS-CoV-2-B.1.617.2-DeltaA-N_CCL16	model_1_multimer_v3_pred_1	0.197801903691762	0.0532978694392	SARS-CoV-2-B.1.617.2-DeltaA-N	CCL16	False	0.251099773130962	False
SARS-CoV-2-BA.2-N_CCL26	model_3_multimer_v3_pred_0	0.197789291089129	0.923273616585118	SARS-CoV-2-BA.2-N	CCL26	True	1.1210629076742469	False
OC43-N_CCL19	model_1_multimer_v3_pred_0	0.197777417312243	0.612677949527844	OC43-N	CCL19	False	0.810455366840087	True
SARS-CoV-2-BA.4-N_IFNbeta	model_5_multimer_v3_pred_4	0.197767395281753	0.045522600475104	SARS-CoV-2-BA.4-N	IFNbeta	False	0.243289995756857	True
SARS-CoV-2-B.1.351-N_IL-17a	model_4_multimer_v3_pred_3	0.197766922167094	0.448560140820948	SARS-CoV-2-B.1.351-N	IL-17a	False	0.646327062988042	False
SARS-CoV-2-P.1-N_CXCL9	model_4_multimer_v3_pred_1	0.197745162050425	0.01170147948	SARS-CoV-2-P.1-N	CXCL9	True	0.209446641530425	False
SARS-CoV-2-B.1.351-N_CCL4	model_3_multimer_v3_pred_1	0.197743687001748	0.940459490489648	SARS-CoV-2-B.1.351-N	CCL4	False	1.138203177491396	False
RaTG13-N_CCL1	model_1_multimer_v3_pred_2	0.197739642202947	0.017672620055012	RaTG13-N	CCL1	False	0.215412262257959	True
SARS-CoV-2-WA1-N_CCL23	model_4_multimer_v3_pred_2	0.197733444447741	0.097341434099811	SARS-CoV-2-WA1-N	CCL23	False	0.295074878547552	True
SARS-CoV-2-B.1.1.529-N_IL-1beta	model_5_multimer_v3_pred_0	0.197733210835276	0.906149537558127	SARS-CoV-2-B.1.1.529-N	IL-1beta	False	1.103882748393403	True
SARS-CoV-N_CCL21	model_4_multimer_v3_pred_1	0.197722144898996	0.895825508221262	SARS-CoV-N	CCL21	True	1.093547653120258	False
RaTG13-N_IFNbeta	model_4_multimer_v3_pred_0	0.197714587925154	0.131246621819548	RaTG13-N	IFNbeta	False	0.328961209744702	True
SARS-CoV-2-B.1.1.529-N_IL-10	model_1_multimer_v3_pred_1	0.197713186044983	0.086923094746741	SARS-CoV-2-B.1.1.529-N	IL-10	False	0.284636280791724	False
SARS-CoV-2-WA1-N_CCL25	model_4_multimer_v3_pred_1	0.197710155818919	0.892524980861832	SARS-CoV-2-WA1-N	CCL25	False	1.090235136680751	False
RaTG13-N_CXCL7	model_4_multimer_v3_pred_2	0.197705608323325	0.228238173844999	RaTG13-N	CXCL7	False	0.425943782168324	True
SARS-CoV-2-B.1.1.529-N_CCL28	model_5_multimer_v3_pred_4	0.197704221892837	0.228104778242613	SARS-CoV-2-B.1.1.529-N	CCL28	True	0.42580900013545	False
SARS-CoV-2-B.1.1.529-N_CCL21	model_4_multimer_v3_pred_0	0.197702533723653	0.696227889276708	SARS-CoV-2-B.1.1.529-N	CCL21	True	0.893930423000361	False
BANAL-20-52-N_CCL16	model_1_multimer_v3_pred_3	0.197701434486614	0.047372430068524	BANAL-20-52-N	CCL16	False	0.24507386455513802	False
SARS-CoV-2-BA.4-N_CCL19	model_4_multimer_v3_pred_4	0.19770097857541	0.689178453066029	SARS-CoV-2-BA.4-N	CCL19	False	0.886879431641439	False
OC43-N_CXCL13	model_3_multimer_v3_pred_4	0.197700557782723	0.622912475453734	OC43-N	CXCL13	False	0.820613033236457	False
SARS-CoV-2-XBB-N_CCL3L1	model_1_multimer_v3_pred_4	0.197695865082136	0.022977972818706	SARS-CoV-2-XBB-N	CCL3L1	False	0.220673837900842	True
SARS-CoV-2-BA.2-N_CXCL7	model_4_multimer_v3_pred_0	0.197694031437156	0.022932365202598	SARS-CoV-2-BA.2-N	CXCL7	False	0.220626396639754	True
SARS-CoV-2-BA.2-N_IL-10	model_4_multimer_v3_pred_2	0.197689149620853	0.037288645742235	SARS-CoV-2-BA.2-N	IL-10	False	0.234977795363088	False
SARS-CoV-2-WA1-N_CCL25	model_1_multimer_v3_pred_3	0.19768377735954	0.588291242771317	SARS-CoV-2-WA1-N	CCL25	False	0.785975020130857	True
SARS-CoV-2-WA1-N_IL-18	model_4_multimer_v3_pred_4	0.197683751822936	0.597092908016043	SARS-CoV-2-WA1-N	IL-18	False	0.7947766598389789	True
SARS-CoV-2-B.1.1-N_CCL27	model_4_multimer_v3_pred_1	0.197673819863821	0.023548154287787	SARS-CoV-2-B.1.1-N	CCL27	False	0.221221974151608	True
SARS-CoV-2-B.1.1-N_IL-13	model_3_multimer_v3_pred_2	0.197667162282499	0.958983955422892	SARS-CoV-2-B.1.1-N	IL-13	False	1.156651117705391	False
SARS-CoV-N_TNFbeta	model_2_multimer_v3_pred_2	0.197661840309018	0.160850712238419	SARS-CoV-N	TNFbeta	False	0.358512552547437	True
SARS-CoV-2-B.1.1-N_IFNA2	model_2_multimer_v3_pred_1	0.197641325263729	0.809842886955056	SARS-CoV-2-B.1.1-N	IFNA2	False	1.007484212218785	False
MERS-CoV-N_CCL21	model_5_multimer_v3_pred_3	0.197635405973333	0.944870460325451	MERS-CoV-N	CCL21	True	1.142505866298784	True
SARS-CoV-2-B.1.1.529-N_IL-17a	model_4_multimer_v3_pred_4	0.197635336028805	0.763593142732517	SARS-CoV-2-B.1.1.529-N	IL-17a	False	0.961228478761322	False
SARS-CoV-2-P.1-N_IFNA2	model_3_multimer_v3_pred_2	0.197627914805459	0.779606221594598	SARS-CoV-2-P.1-N	IFNA2	False	0.977234136400057	True
SARS-CoV-2-BQ.1-N_CXCL7	model_5_multimer_v3_pred_4	0.197626052967963	0.276040499222376	SARS-CoV-2-BQ.1-N	CXCL7	False	0.47366655219033904	True
SARS-CoV-2-BA.1.1-N_CXCL7	model_4_multimer_v3_pred_1	0.197624887413747	0.007355819903803	SARS-CoV-2-BA.1.1-N	CXCL7	False	0.20498070731755	False
SARS-CoV-2-B.1.1-N_IL-1beta	model_4_multimer_v3_pred_4	0.197624227473755	0.608214698528621	SARS-CoV-2-B.1.1-N	IL-1beta	False	0.8058389260023759	False
SARS-CoV-2-P.1-N_IL-17a	model_4_multimer_v3_pred_3	0.197620135906993	0.323619907642858	SARS-CoV-2-P.1-N	IL-17a	False	0.521240043549851	False
RaTG13-N_IL-6	model_2_multimer_v3_pred_2	0.197611422702409	0.856850513160618	RaTG13-N	IL-6	False	1.054461935863027	True
SARS-CoV-2-BQ.1-N_CCL7	model_1_multimer_v3_pred_1	0.197608408276017	0.087801604849049	SARS-CoV-2-BQ.1-N	CCL7	False	0.285410013125066	True
SARS-CoV-2-B.1.1.529-N_TNFalpha	model_3_multimer_v3_pred_0	0.197607335824142	0.781643721263566	SARS-CoV-2-B.1.1.529-N	TNFalpha	False	0.979251057087708	False
SARS-CoV-2-B.1.1-N_TNFbeta	model_1_multimer_v3_pred_4	0.19760682441562	0.031298636530134	SARS-CoV-2-B.1.1-N	TNFbeta	False	0.22890546094575398	False
BANAL-20-52-N_CCL1	model_1_multimer_v3_pred_2	0.197606151307364	0.029374164515613	BANAL-20-52-N	CCL1	False	0.226980315822977	True
BANAL-20-52-N_IL-1alpha	model_2_multimer_v3_pred_4	0.197604527811705	0.939583711490757	BANAL-20-52-N	IL-1alpha	False	1.137188239302462	True
SARS-CoV-N_IL-6	model_3_multimer_v3_pred_3	0.197600440061228	0.899369029337797	SARS-CoV-N	IL-6	False	1.096969469399025	False
SARS-CoV-2-B.1.1.7-N_CCL24	model_2_multimer_v3_pred_0	0.197596587067515	0.705568878679397	SARS-CoV-2-B.1.1.7-N	CCL24	False	0.903165465746912	True
SARS-CoV-2-B.1.351-N_CCL20	model_5_multimer_v3_pred_2	0.197594361789017	0.8508221329256	SARS-CoV-2-B.1.351-N	CCL20	False	1.048416494714617	False
SARS-CoV-2-WA1-N_TNFalpha	model_4_multimer_v3_pred_0	0.197593707903175	0.545319308773805	SARS-CoV-2-WA1-N	TNFalpha	False	0.74291301667698	True
SARS-CoV-N_CCL25	model_5_multimer_v3_pred_3	0.197593456456632	0.305462536847063	SARS-CoV-N	CCL25	False	0.503055993303695	True
SARS-CoV-2-B.1.1-N_CCL18	model_1_multimer_v3_pred_1	0.197589068400431	0.019024917789422	SARS-CoV-2-B.1.1-N	CCL18	False	0.216613986189853	True
SARS-CoV-2-WA1-N_CCL3	model_1_multimer_v3_pred_2	0.197588184837074	0.087171204105369	SARS-CoV-2-WA1-N	CCL3	False	0.284759388942443	False
SARS-CoV-2-B.1.617.2-DeltaA-N_XCL1	model_4_multimer_v3_pred_3	0.197586839001613	0.907611724229139	SARS-CoV-2-B.1.617.2-DeltaA-N	XCL1	False	1.105198563230752	False
SARS-CoV-2-BQ.1-N_CCL8	model_2_multimer_v3_pred_2	0.197585816667939	0.199282478924479	SARS-CoV-2-BQ.1-N	CCL8	False	0.396868295592418	True
SARS-CoV-2-B.1.351-N_IFNbeta	model_5_multimer_v3_pred_2	0.197573397843592	0.137157848143861	SARS-CoV-2-B.1.351-N	IFNbeta	False	0.334731245987453	False
OC43-N_CXCL5	model_5_multimer_v3_pred_3	0.197569834114697	0.861011046827715	OC43-N	CXCL5	False	1.058580880942412	True
SARS-CoV-2-B.1.351-N_CXCL9	model_1_multimer_v3_pred_3	0.197567305692668	0.699804568020486	SARS-CoV-2-B.1.351-N	CXCL9	True	0.897371873713154	True
RaTG13-N_IFNA2	model_5_multimer_v3_pred_2	0.197561186954031	0.476392020551736	RaTG13-N	IFNA2	False	0.673953207505767	False
SARS-CoV-2-B.1.1.529-N_CCL17	model_2_multimer_v3_pred_4	0.197559298148223	0.814014545057017	SARS-CoV-2-B.1.1.529-N	CCL17	False	1.01157384320524	False
SARS-CoV-2-B.1.1-N_IL-1alpha	model_4_multimer_v3_pred_0	0.197549349411521	0.320698498296743	SARS-CoV-2-B.1.1-N	IL-1alpha	False	0.518247847708264	False
SARS-CoV-2-B.1.1.7-N_IL-18BP	model_2_multimer_v3_pred_4	0.197546798511167	0.287430343682916	SARS-CoV-2-B.1.1.7-N	IL-18BP	False	0.48497714219408294	True
SARS-CoV-2-P.1-N_CCL8	model_2_multimer_v3_pred_4	0.197542690570204	0.818250489748477	SARS-CoV-2-P.1-N	CCL8	False	1.015793180318681	True
RaTG13-N_CCL23	model_1_multimer_v3_pred_2	0.197541803103681	0.157264495969284	RaTG13-N	CCL23	False	0.354806299072965	True
SARS-CoV-N_CCL8	model_1_multimer_v3_pred_4	0.197541191550273	0.215947122858606	SARS-CoV-N	CCL8	False	0.413488314408879	True
SARS-CoV-2-BA.1.1-N_IFNA2	model_3_multimer_v3_pred_1	0.197537940370081	0.700167900846682	SARS-CoV-2-BA.1.1-N	IFNA2	False	0.897705841216763	True
SARS-CoV-2-B.1.351-N_CCL4	model_3_multimer_v3_pred_4	0.197537657669063	0.957315461378911	SARS-CoV-2-B.1.351-N	CCL4	False	1.154853119047974	False
BANAL-20-52-N_IL-18	model_3_multimer_v3_pred_4	0.197528017815174	0.745305378888464	BANAL-20-52-N	IL-18	False	0.9428333967036381	False
SARS-CoV-2-P.1-N_IFNbeta	model_4_multimer_v3_pred_3	0.197502385297738	0.665545963455875	SARS-CoV-2-P.1-N	IFNbeta	False	0.863048348753613	True
SARS-CoV-2-B.1.617.2-DeltaA-N_CCL27	model_3_multimer_v3_pred_1	0.197501093794483	0.905576255079832	SARS-CoV-2-B.1.617.2-DeltaA-N	CCL27	False	1.103077348874315	True
SARS-CoV-2-B.1.1-N_CCL11	model_3_multimer_v3_pred_1	0.197497058510319	0.908741373354105	SARS-CoV-2-B.1.1-N	CCL11	True	1.106238431864424	False
SARS-CoV-2-B.1.1-N_CCL27	model_1_multimer_v3_pred_1	0.197489608867062	0.021027124871368	SARS-CoV-2-B.1.1-N	CCL27	False	0.21851673373843	False
SARS-CoV-2-BA.2-N_CXCL12beta	model_5_multimer_v3_pred_2	0.197488901353662	0.759523131772961	SARS-CoV-2-BA.2-N	CXCL12beta	True	0.9570120331266231	False
SARS-CoV-2-BA.4-N_CCL2	model_3_multimer_v3_pred_2	0.197476544762875	0.75714192406256	SARS-CoV-2-BA.4-N	CCL2	False	0.954618468825435	False
SARS-CoV-2-B.1.351-N_IL-18BP	model_2_multimer_v3_pred_2	0.197470253615466	0.391587255921076	SARS-CoV-2-B.1.351-N	IL-18BP	False	0.589057509536542	True
SARS-CoV-2-B.1.1.529-N_CCL18	model_3_multimer_v3_pred_3	0.197466634945318	0.962819178547405	SARS-CoV-2-B.1.1.529-N	CCL18	False	1.160285813492723	True
SARS-CoV-2-BA.2-N_CCL17	model_3_multimer_v3_pred_4	0.19746365210159	0.953907869235187	SARS-CoV-2-BA.2-N	CCL17	False	1.151371521336777	True
SARS-CoV-2-BA.1.1-N_CCL19	model_2_multimer_v3_pred_0	0.197450116641135	0.944184293656744	SARS-CoV-2-BA.1.1-N	CCL19	False	1.141634410297879	False
SARS-CoV-2-BA.4-N_IL-1alpha	model_4_multimer_v3_pred_4	0.197450090327551	0.386266590926045	SARS-CoV-2-BA.4-N	IL-1alpha	False	0.583716681253596	True
SARS-CoV-2-B.1.351-N_IL-13	model_4_multimer_v3_pred_0	0.197448715856528	0.0833388150222	SARS-CoV-2-B.1.351-N	IL-13	False	0.280787530878728	True
SARS-CoV-2-B.1.1-N_IL-18BP	model_2_multimer_v3_pred_2	0.197448162114923	0.600891383767361	SARS-CoV-2-B.1.1-N	IL-18BP	False	0.798339545882284	True
SARS-CoV-2-XBB-N_CCL17	model_2_multimer_v3_pred_1	0.19744209099032	0.836252207637651	SARS-CoV-2-XBB-N	CCL17	False	1.033694298627971	False
RaTG13-N_IFNA2	model_2_multimer_v3_pred_4	0.197429849527754	0.832003760273897	RaTG13-N	IFNA2	False	1.029433609801651	True
SARS-CoV-2-B.1.1.7-N_CCL16	model_3_multimer_v3_pred_2	0.197427475228795	0.949942664104321	SARS-CoV-2-B.1.1.7-N	CCL16	False	1.1473701393331162	False
SARS-CoV-2-BQ.1-N_CCL26	model_3_multimer_v3_pred_1	0.197425046411858	0.922025478074245	SARS-CoV-2-BQ.1-N	CCL26	True	1.119450524486103	False
SARS-CoV-2-XBB-N_CCL1	model_1_multimer_v3_pred_2	0.197422753346219	0.029694896998374	SARS-CoV-2-XBB-N	CCL1	False	0.227117650344593	True
SARS-CoV-2-WA1-N_CCL3	model_5_multimer_v3_pred_3	0.197416045922453	0.879958032530806	SARS-CoV-2-WA1-N	CCL3	False	1.0773740784532588	True
SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL9	model_4_multimer_v3_pred_0	0.197413408920578	0.058977260611562	SARS-CoV-2-B.1.617.2-DeltaA-N	CXCL9	True	0.25639066953213996	True
RaTG13-N_CCL4	model_3_multimer_v3_pred_1	0.197411382279405	0.925339320277356	RaTG13-N	CCL4	False	1.122750702556761	False
SARS-CoV-2-B.1.1.7-N_CCL13	model_1_multimer_v3_pred_2	0.197409130764254	0.239658639521619	SARS-CoV-2-B.1.1.7-N	CCL13	False	0.437067770285873	False
SARS-CoV-2-XBB-N_CCL7	model_1_multimer_v3_pred_1	0.19740646328431	0.096925170461969	SARS-CoV-2-XBB-N	CCL7	False	0.294331633746279	True
SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL7	model_5_multimer_v3_pred_3	0.197380480055723	0.506541506591181	SARS-CoV-2-B.1.617.2-DeltaA-N	CXCL7	False	0.703921986646904	False
OC43-N_CX3CL1	model_1_multimer_v3_pred_1	0.197379878355087	0.933260908785635	OC43-N	CX3CL1	False	1.130640787140722	True
SARS-CoV-2-BA.2-N_IL-18BP	model_2_multimer_v3_pred_4	0.197374755877855	0.410151355719875	SARS-CoV-2-BA.2-N	IL-18BP	False	0.60752611159773	True
SARS-CoV-2-BA.1.1-N_CCL2	model_3_multimer_v3_pred_3	0.197371684133084	0.940980437334726	SARS-CoV-2-BA.1.1-N	CCL2	False	1.13835212146781	False
SARS-CoV-2-B.1.1.7-N_CXCL9	model_4_multimer_v3_pred_4	0.197369717565553	0.022205538998657	SARS-CoV-2-B.1.1.7-N	CXCL9	True	0.21957525656421	True
SARS-CoV-2-BA.2-N_IL-18	model_2_multimer_v3_pred_4	0.197365102108185	0.623854605824122	SARS-CoV-2-BA.2-N	IL-18	False	0.821219707932307	False
SARS-CoV-2-WA1-N_IL-18BP	model_5_multimer_v3_pred_1	0.197348795157959	0.105932159685437	SARS-CoV-2-WA1-N	IL-18BP	False	0.303280954843396	True
SARS-CoV-2-BQ.1-N_IL-1alpha	model_4_multimer_v3_pred_3	0.197344232591639	0.144103351049022	SARS-CoV-2-BQ.1-N	IL-1alpha	False	0.34144758364066097	True
OC43-N_CCL4L1	model_5_multimer_v3_pred_1	0.197337327311037	0.927990148775384	OC43-N	CCL4L1	False	1.125327476086421	True
SARS-CoV-2-BQ.1-N_CCL2	model_3_multimer_v3_pred_1	0.197322170386577	0.860127018251209	SARS-CoV-2-BQ.1-N	CCL2	False	1.057449188637786	True
SARS-CoV-2-XBB-N_IFNbeta	model_4_multimer_v3_pred_3	0.197322036524443	0.341704421440691	SARS-CoV-2-XBB-N	IFNbeta	False	0.539026457965134	True
SARS-CoV-2-XBB-N_CCL28	model_2_multimer_v3_pred_4	0.197319471496481	0.906514014527091	SARS-CoV-2-XBB-N	CCL28	True	1.103833486023572	False
BANAL-20-52-N_TNFbeta	model_4_multimer_v3_pred_1	0.197316998300322	0.045507020828462	BANAL-20-52-N	TNFbeta	False	0.242824019128784	True
SARS-CoV-2-BA.1.1-N_IL-1beta	model_5_multimer_v3_pred_3	0.197316642376777	0.919898124920645	SARS-CoV-2-BA.1.1-N	IL-1beta	False	1.117214767297422	True
SARS-CoV-N_CCL17	model_3_multimer_v3_pred_2	0.197315469935961	0.932276130867599	SARS-CoV-N	CCL17	False	1.12959160080356	True
SARS-CoV-2-BA.2-N_CCL3L1	model_1_multimer_v3_pred_0	0.197310229122767	0.072288894706041	SARS-CoV-2-BA.2-N	CCL3L1	False	0.269599123828808	True
SARS-CoV-2-B.1.1.7-N_IL-1beta	model_5_multimer_v3_pred_1	0.197300142207559	0.798974907118148	SARS-CoV-2-B.1.1.7-N	IL-1beta	False	0.996275049325707	True
SARS-CoV-2-XBB-N_CCL18	model_5_multimer_v3_pred_0	0.197299724762134	0.403925626326865	SARS-CoV-2-XBB-N	CCL18	False	0.601225351088999	True
SARS-CoV-N_IL-1beta	model_3_multimer_v3_pred_0	0.197298467624578	0.713329678229833	SARS-CoV-N	IL-1beta	False	0.910628145854411	False
SARS-CoV-2-BA.2-N_CCL18	model_1_multimer_v3_pred_0	0.197298085697401	0.139792343511718	SARS-CoV-2-BA.2-N	CCL18	False	0.337090429209119	True
SARS-CoV-N_IL-17a	model_4_multimer_v3_pred_0	0.197291216721143	0.18385429452506	SARS-CoV-N	IL-17a	False	0.381145511246203	False
SARS-CoV-2-WA1-N_IL-18	model_2_multimer_v3_pred_1	0.197290748455081	0.361887430719387	SARS-CoV-2-WA1-N	IL-18	False	0.559178179174468	True
SARS-CoV-2-BA.4-N_CCL2	model_2_multimer_v3_pred_1	0.197290525935404	0.370955367991258	SARS-CoV-2-BA.4-N	CCL2	False	0.568245893926662	False
SARS-CoV-2-B.1.617.2-DeltaA-N_CCL17	model_3_multimer_v3_pred_3	0.19729041577768	0.949969653950195	SARS-CoV-2-B.1.617.2-DeltaA-N	CCL17	False	1.147260069727875	True
SARS-CoV-2-B.1.1-N_CCL21	model_4_multimer_v3_pred_0	0.197287894438378	0.978010072716528	SARS-CoV-2-B.1.1-N	CCL21	True	1.175297967154906	False
RaTG13-N_CCL16	model_1_multimer_v3_pred_2	0.197286857718196	0.01567279313342	RaTG13-N	CCL16	False	0.212959650851616	True
SARS-CoV-2-B.1.1-N_TNFalpha	model_3_multimer_v3_pred_0	0.197285705914909	0.813889566430788	SARS-CoV-2-B.1.1-N	TNFalpha	False	1.011175272345697	True
SARS-CoV-2-B.1.617.2-DeltaA-N_CCL26	model_3_multimer_v3_pred_4	0.197277750330459	0.922545081080397	SARS-CoV-2-B.1.617.2-DeltaA-N	CCL26	True	1.119822831410856	False
BANAL-20-52-N_CCL18	model_2_multimer_v3_pred_1	0.197270508606878	0.254715771521963	BANAL-20-52-N	CCL18	False	0.451986280128841	False
SARS-CoV-2-BA.1.1-N_CCL17	model_3_multimer_v3_pred_1	0.197268133306185	0.95859004938251	SARS-CoV-2-BA.1.1-N	CCL17	False	1.1558581826886951	True
SARS-CoV-2-B.1.351-N_IFNbeta	model_4_multimer_v3_pred_1	0.197264130473498	0.337247595563326	SARS-CoV-2-B.1.351-N	IFNbeta	False	0.534511726036824	False
SARS-CoV-2-B.1.351-N_CCL1	model_3_multimer_v3_pred_0	0.197262684820856	0.40085092849466	SARS-CoV-2-B.1.351-N	CCL1	False	0.5981136133155159	False
MERS-CoV-N_IL-1alpha	model_3_multimer_v3_pred_4	0.197259737688168	0.240424908103087	MERS-CoV-N	IL-1alpha	False	0.437684645791255	True
SARS-CoV-2-B.1.1.529-N_CCL16	model_1_multimer_v3_pred_4	0.197256495745703	0.106514599446074	SARS-CoV-2-B.1.1.529-N	CCL16	False	0.30377109519177703	True
SARS-CoV-2-B.1.617.2-DeltaA-N_IFNbeta	model_4_multimer_v3_pred_3	0.197256335940974	0.876740358500122	SARS-CoV-2-B.1.617.2-DeltaA-N	IFNbeta	False	1.073996694441096	False
SARS-CoV-2-B.1.351-N_CCL18	model_1_multimer_v3_pred_3	0.197255489876137	0.069889356049352	SARS-CoV-2-B.1.351-N	CCL18	False	0.267144845925489	False
SARS-CoV-2-B.1.1.7-N_CCL23	model_4_multimer_v3_pred_0	0.197254180380608	0.020672899470599	SARS-CoV-2-B.1.1.7-N	CCL23	False	0.217927079851207	True
OC43-N_IL-6	model_1_multimer_v3_pred_3	0.197253056585076	0.243864399959303	OC43-N	IL-6	False	0.441117456544379	True
SARS-CoV-2-BQ.1-N_CCL1	model_1_multimer_v3_pred_4	0.197246817490424	0.006560505820969	SARS-CoV-2-BQ.1-N	CCL1	False	0.203807323311393	True
SARS-CoV-2-P.1-N_CCL4	model_3_multimer_v3_pred_4	0.197240980351354	0.904271711537781	SARS-CoV-2-P.1-N	CCL4	False	1.101512691889135	False
SARS-CoV-2-BA.4-N_TNFalpha	model_3_multimer_v3_pred_0	0.197230525935175	0.039348359594345	SARS-CoV-2-BA.4-N	TNFalpha	False	0.23657888552952	True
SARS-CoV-2-WA1-N_XCL1	model_3_multimer_v3_pred_0	0.197225457921916	0.82615792825343	SARS-CoV-2-WA1-N	XCL1	False	1.023383386175346	False
MERS-CoV-N_IFNA2	model_4_multimer_v3_pred_0	0.197217005265023	0.990965980043232	MERS-CoV-N	IFNA2	False	1.188182985308255	True
SARS-CoV-2-BA.1.1-N_IL-1beta	model_4_multimer_v3_pred_4	0.197210992070189	0.050595479654625	SARS-CoV-2-BA.1.1-N	IL-1beta	False	0.247806471724814	False
SARS-CoV-2-B.1.351-N_CCL25	model_2_multimer_v3_pred_0	0.197199191304941	0.731771574244111	SARS-CoV-2-B.1.351-N	CCL25	False	0.928970765549052	True
SARS-CoV-2-P.1-N_IFNlambda1	model_3_multimer_v3_pred_0	0.197197383735424	0.654558865439299	SARS-CoV-2-P.1-N	IFNlambda1	False	0.851756249174723	True
SARS-CoV-2-BQ.1-N_CCL3	model_1_multimer_v3_pred_1	0.197187764616667	0.022674532782992	SARS-CoV-2-BQ.1-N	CCL3	False	0.219862297399659	False
SARS-CoV-2-BQ.1-N_IL-17a	model_1_multimer_v3_pred_4	0.197186305212352	0.530390315112397	SARS-CoV-2-BQ.1-N	IL-17a	False	0.727576620324749	True
SARS-CoV-2-BA.1.1-N_CCL16	model_1_multimer_v3_pred_3	0.197176888031936	0.044221303802963	SARS-CoV-2-BA.1.1-N	CCL16	False	0.241398191834899	True
SARS-CoV-2-WA1-N_CCL13	model_2_multimer_v3_pred_4	0.197172278580738	0.910674555631666	SARS-CoV-2-WA1-N	CCL13	False	1.107846834212404	False
