experiment_name,best_model_pred,iptm+ptm,gdock,total_score,negative_energy,Group1,Group2,IntraclashesGroup1,IntraclashesGroup2,af2_foldx_dG,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,entropy sidechain,entropy mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional clash,backbone clash,helix dipole,water bridge,disulfide,electrostatic kon,partial covalent bonds,energy Ionisation,Entropy Complex,Number of Residues,Interface Residues,Interface Residues Clashing,Interface Residues VdW Clashing,Interface Residues BB Clashing,wet_hit,n_protein,cytokine_protein,af2_best_pdb_path,af2_prodigy_deltaG_kcalpermol,af2_prodigy_dissociation_constant_M
SARS-CoV-2-WA1-N__CCL5,model_3_multimer_v3_pred_4,0.215139369,0.917974045295584,1.1331134147833,True,A,B,27.3112,5.32891,-5.37865,-6.00821,-11.1814,-20.7321,-1.91189,32.8256,-24.7208,2.14234,12.1102,12.7742,0,0,0,0.0621983,3.85401,-0.131377,0,0,-0.607234,0,-6.94E-18,2.384,487,58,0,0,0,True,SARS-CoV-2-WA1-N,CCL5,./best_AF2_and_GDock/SARS-CoV-2-WA1-N_CCL5_relaxed_model_3_multimer_v3_pred_4.pdb,-11,7.9E-09
OC43-N__CCL5,model_5_multimer_v3_pred_3,0.577798413,0.930937226124353,1.50873563939176,True,A,B,25.691,7.60441,-0.625663,-4.51925,-16.5647,-35.4311,-5.19933,56.5368,-42.2499,10.3102,19.8428,14.2091,0,0,1.06697,2.65104,10.6795,0,0,8.88E-16,-1.32128,0,0.0430569,2.384,516,87,2,2,1,True,OC43-N,CCL5,./best_AF2_and_GDock/OC43-N_CCL5_relaxed_model_5_multimer_v3_pred_3.pdb,-15.6,3.8E-12
SARS-CoV-N__CCL5,model_3_multimer_v3_pred_1,0.303747631,0.980073431834973,1.28382106282268,True,A,B,24.3843,4.62742,-3.8914,-1.23848,-7.52586,-21.6457,-1.92571,30.0157,-29.3376,3.85647,12.9105,11.1022,0,0,0,0.611054,7.09007,0.0336888,0,0,-0.755432,0,0.00761666,2.384,490,62,3,0,3,True,SARS-CoV-N,CCL5,./best_AF2_and_GDock/SARS-CoV-N_CCL5_relaxed_model_3_multimer_v3_pred_1.pdb,-13,3.1E-10
SARS-CoV-2-B.1.351-N__CXCL13,model_3_multimer_v3_pred_1,0.439999153,0.934978173475571,1.37497732677434,True,A,B,22.5521,43.0103,-7.84783,-7.91465,-14.2174,-25.7955,-2.70678,37.6965,-31.9243,7.27875,19.3113,10.8276,0,0,0,0.379424,6.14445,-0.0524794,0,0,-0.730214,0,0,2.384,506,72,4,2,2,False,SARS-CoV-2-B.1.351-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-B.1.351-N_CXCL13_relaxed_model_3_multimer_v3_pred_1.pdb,-11.7,2.6E-09
SARS-CoV-2-B.1.1.7-N__CXCL13,model_3_multimer_v3_pred_1,0.378823142,0.95996899091462,1.33879213340911,True,A,B,27.2827,5.62661,-4.85349,-3.25381,-2.82277,-9.64259,-1.54893,13.6914,-12.9492,2.38818,5.66679,3.74509,0,0,0,0.0327105,5.01584,-0.0350969,0,0,-0.125235,0,0,2.384,506,36,3,0,3,False,SARS-CoV-2-B.1.1.7-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.7-N_CXCL13_relaxed_model_3_multimer_v3_pred_1.pdb,-7.5,3.3E-06
RaTG13-N__CXCL13,model_3_multimer_v3_pred_2,0.339047292,0.968753193221131,1.30780048472661,True,A,B,21.2396,16.1197,-16.12,-8.5276,-10.7619,-24.4296,-3.75772,32.994,-32.273,5.52641,15.7903,9.66447,0,0,0.0551158,0.800446,8.61455,-0.129202,0,0,-1.08099,0,0.00926778,2.384,506,68,3,1,3,False,RaTG13-N,CXCL13,./best_AF2_and_GDock/RaTG13-N_CXCL13_relaxed_model_3_multimer_v3_pred_2.pdb,-13.1,2.4E-10
MERS-CoV-N__CXCL13,model_4_multimer_v3_pred_0,0.378250898,0.982542609130376,1.36079350682278,False,A,B,24.1692,9.1721,4.59456,-8.21464,-8.47192,-26.6615,-3.12995,38.2197,-33.4154,19.8163,17.3494,9.95106,0,0,0,0.397648,4.59223,0.110781,0,8.88E-16,-1.43532,0,0.078496,2.384,498,71,5,5,0,False,MERS-CoV-N,CXCL13,./best_AF2_and_GDock/MERS-CoV-N_CXCL13_relaxed_model_4_multimer_v3_pred_0.pdb,-15.9,2E-12
SARS-CoV-2-B.1.1.529-N__CXCL13,model_5_multimer_v3_pred_3,0.400791679,0.903151571982145,1.30394325064292,True,A,B,181.092,3.22829,-0.515573,-3.33212,-6.90244,-14.7171,-1.49589,24.433,-17.3946,5.3283,9.46285,4.423,0,0,0,0.295274,4.85831,0.289005,0,0,-0.904956,0,0,2.384,503,49,3,1,2,False,SARS-CoV-2-B.1.1.529-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.529-N_CXCL13_relaxed_model_5_multimer_v3_pred_3.pdb,-9.7,8.1E-08
SARS-CoV-2-P.1-N__CXCL13,model_3_multimer_v3_pred_2,0.38314003,0.94931163301807,1.33245166312835,True,A,B,25.9077,4.45869,-5.11149,-2.74913,-6.47033,-10.7484,-2.07289,16.708,-13.371,0.572165,8.7941,4.52721,0,0,0,0.0824665,3.27131,-0.0333653,0,0,-0.350375,0,0,2.384,506,36,0,0,0,False,SARS-CoV-2-P.1-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-P.1-N_CXCL13_relaxed_model_3_multimer_v3_pred_2.pdb,-7.5,3.1E-06
SARS-CoV-2-B.1.617.2-DeltaA-N__CXCL13,model_4_multimer_v3_pred_0,0.506695652,0.908768147441417,1.41546379948336,True,A,B,26.5327,4.98259,-9.88787,-7.16735,-5.64091,-10.7278,-1.88128,14.3057,-13.6685,0.23058,9.92816,4.73186,0,0,0,0.182277,0.566724,-0.0510745,0,0,-0.129531,0,0,2.384,506,45,0,0,0,False,SARS-CoV-2-B.1.617.2-DeltaA-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL13_relaxed_model_4_multimer_v3_pred_0.pdb,-8.3,7.9E-07
SARS-CoV-2-BA.2-N__CXCL13,model_4_multimer_v3_pred_1,0.442096464,0.987007094550886,1.42910355840848,False,A,B,58.1095,2.82603,4.63642,-6.24989,-6.84648,-26.7877,-3.81152,42.4511,-32.8176,12.0629,12.5823,13.1964,0,0,0,1.57315,16.3602,-0.104275,0,0,-0.611966,0,0,2.384,503,65,4,2,2,False,SARS-CoV-2-BA.2-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-BA.2-N_CXCL13_relaxed_model_4_multimer_v3_pred_1.pdb,-16.2,1.3E-12
SARS-CoV-2-XBB-N__CXCL13,model_3_multimer_v3_pred_4,0.305607855,0.984822370785644,1.2904302258466,False,A,B,25.8289,22.5109,9.01833,-11.7832,-14.795,-35.683,-1.99125,55.5132,-42.8822,24.2076,20.5362,15.0303,0,0,0,1.38708,10.6097,-0.1822,0,0,-0.370744,0,0.0314657,2.384,503,83,4,3,1,False,SARS-CoV-2-XBB-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-XBB-N_CXCL13_relaxed_model_3_multimer_v3_pred_4.pdb,-16.5,7.5E-13
SARS-CoV-2-BA.1.1-N__CXCL13,model_4_multimer_v3_pred_4,0.59374119,0.828250233507807,1.42199142388335,True,A,B,16.9762,1.80794,-12.1846,-2.65443,-7.62616,-22.5881,-1.54141,27.6402,-31.7685,4.10988,14.8534,7.53948,0,0,0,0.172315,3.62443,-0.0015657,0,0,-0.319859,0,0,2.384,503,66,0,0,0,False,SARS-CoV-2-BA.1.1-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-BA.1.1-N_CXCL13_relaxed_model_4_multimer_v3_pred_4.pdb,-11.4,4.6E-09
BANAL-20-52-N__CXCL13,model_3_multimer_v3_pred_2,0.48842524,0.951990784303311,1.44041602469667,True,A,B,16.8093,7.72269,-8.768,-4.55964,-4.27747,-10.5967,-1.53912,14.3488,-13.9024,0.233342,7.84288,3.99601,0,0,0,0.0321722,4.24408,0.159946,0,0,-0.505814,0,0,2.384,506,38,2,0,2,False,BANAL-20-52-N,CXCL13,./best_AF2_and_GDock/BANAL-20-52-N_CXCL13_relaxed_model_3_multimer_v3_pred_2.pdb,-6.7,1.2E-05
SARS-CoV-2-B.1.1-N__CXCL13,model_4_multimer_v3_pred_4,0.452644026,0.960088343984624,1.41273236969135,True,A,B,20.1131,5.24837,-17.1788,-5.86088,-8.36657,-21.8412,-2.79485,25.9286,-31.057,3.78054,14.8542,8.7162,0,0,0,0.396949,4.44937,-0.17017,0,-8.88E-16,-0.775962,0,0.0113297,2.384,506,71,0,0,0,False,SARS-CoV-2-B.1.1-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-B.1.1-N_CXCL13_relaxed_model_4_multimer_v3_pred_4.pdb,-12.8,4.2E-10
SARS-CoV-2-BQ.1-N__CXCL13,model_3_multimer_v3_pred_2,0.330345202,0.941958519124818,1.27230372148681,True,A,B,26.5181,5.08319,-3.64556,-4.11338,-3.51162,-10.7511,-2.98862,16.8038,-13.2253,3.74481,6.90237,3.92115,0,0,0,0.0483709,2.855,0.00358515,0,0,-0.47964,0,0,2.384,503,42,1,1,0,False,SARS-CoV-2-BQ.1-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-BQ.1-N_CXCL13_relaxed_model_3_multimer_v3_pred_2.pdb,-8.5,5.5E-07
SARS-CoV-2-BA.4-N__CXCL13,model_3_multimer_v3_pred_0,0.423457303,0.878621080736771,1.3020783840587,False,A,B,25.2988,7.24625,0.264949,-2.59974,-13.8702,-24.7528,-2.17444,37.6691,-30.7457,8.93596,20.4157,7.11561,0,0,0,0.688346,11.4856,0.191279,0,0,-0.608306,0,0,2.384,503,62,7,3,4,False,SARS-CoV-2-BA.4-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-BA.4-N_CXCL13_relaxed_model_3_multimer_v3_pred_0.pdb,-11.9,1.9E-09
SARS-CoV-2-WA1-N__CXCL13,model_4_multimer_v3_pred_2,0.271439453,0.96636636791726,1.23780582075932,True,A,B,14.8861,6.33975,-0.384561,-3.68984,-6.07946,-31.4764,-3.57001,48.5997,-38.9526,4.96913,16.2322,13.8516,0,0,0,0.506248,11.0141,0.18184,0,0,-0.956959,0,0,2.384,506,82,2,1,1,False,SARS-CoV-2-WA1-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-2-WA1-N_CXCL13_relaxed_model_4_multimer_v3_pred_2.pdb,-16,1.7E-12
OC43-N__CXCL13,model_2_multimer_v3_pred_4,0.259903658,0.898503265959218,1.15840692388464,False,A,B,167.127,19.5894,34.4855,-0.436361,-5.34298,-20.4963,-2.33864,22.2812,-30.2122,52.1089,13.2565,6.66352,0,0,0,0.388755,5.32914,-0.0919312,0,0,-1.29507,0,0,2.384,535,61,7,7,0,False,OC43-N,CXCL13,./best_AF2_and_GDock/OC43-N_CXCL13_relaxed_model_2_multimer_v3_pred_4.pdb,-13.1,2.4E-10
SARS-CoV-N__CXCL13,model_3_multimer_v3_pred_1,0.302801354,0.957196041064883,1.25999739467241,True,A,B,27.8788,5.84472,-6.45492,-5.2824,-7.26089,-16.681,-3.6882,26.1231,-19.8519,1.64753,11.356,7.51115,0,0,0,0.383634,1.57009,-0.169401,0,0,-0.542547,0,0,2.384,509,46,0,0,0,False,SARS-CoV-N,CXCL13,./best_AF2_and_GDock/SARS-CoV-N_CXCL13_relaxed_model_3_multimer_v3_pred_1.pdb,-10.5,2.1E-08
SARS-CoV-2-B.1.351-N__CCL8,model_4_multimer_v3_pred_1,0.229134439,0.960146882029186,1.18928132148359,False,A,B,46.832,4.34618,1.41003,-7.71419,-8.93034,-28.9898,-0.911686,45.8299,-36.2511,8.93731,14.7138,13.4495,0,0,0,1.38045,21.3074,-2.22E-16,0,0,-0.103702,0,6.25E-17,2.384,495,68,8,1,8,False,SARS-CoV-2-B.1.351-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-B.1.351-N_CCL8_relaxed_model_4_multimer_v3_pred_1.pdb,-14.8,1.5E-11
SARS-CoV-2-B.1.1.7-N__CCL8,model_2_multimer_v3_pred_4,0.213333253,0.943187256841821,1.15652050952696,True,A,B,28.9756,4.97229,-1.72671,-2.08333,-6.10189,-13.8339,0.0393984,20.5826,-17.9839,1.56032,7.904,7.7181,0,0,0,0.349603,4.28536,5.55E-16,0,0,0.122301,0,4.86E-17,2.384,495,37,1,0,1,False,SARS-CoV-2-B.1.1.7-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.7-N_CCL8_relaxed_model_2_multimer_v3_pred_4.pdb,-9.3,1.6E-07
RaTG13-N__CCL8,model_4_multimer_v3_pred_4,0.235020368,0.972278015503439,1.20729838328976,True,A,B,24.3867,3.2635,-6.33178,-6.35834,-6.23654,-20.178,-0.834315,29.9733,-27.7055,2.6857,11.5917,10.4004,0,0,0,0.356367,3.19317,0.0292616,0,0,-0.0558688,0,0,2.384,495,58,0,0,0,False,RaTG13-N,CCL8,./best_AF2_and_GDock/RaTG13-N_CCL8_relaxed_model_4_multimer_v3_pred_4.pdb,-13.7,9.3E-11
MERS-CoV-N__CCL8,model_1_multimer_v3_pred_1,0.284984373,0.97433153616501,1.25931590871676,False,A,B,27.4177,11.6161,6.23003,-6.61269,-7.93883,-33.1785,-1.11206,48.1252,-45.6569,17.3483,19.6151,10.0896,0,0,1.87265,5.15061,16.6499,-0.245672,0,0,-1.22672,0,-4.16E-17,2.384,487,78,7,3,5,False,MERS-CoV-N,CCL8,./best_AF2_and_GDock/MERS-CoV-N_CCL8_relaxed_model_1_multimer_v3_pred_1.pdb,-17.8,9.2E-14
SARS-CoV-2-B.1.1.529-N__CCL8,model_4_multimer_v3_pred_2,0.219078279,0.980199640240765,1.19927791913537,True,A,B,27.3664,3.98404,-5.95572,-5.05317,-5.98075,-18.677,-0.180413,28.4733,-25.5802,3.26895,8.94238,8.35548,0,0,0,0.349787,15.0371,-2.22E-16,0,0,0.125873,0,0,2.384,492,46,5,0,5,False,SARS-CoV-2-B.1.1.529-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.529-N_CCL8_relaxed_model_4_multimer_v3_pred_2.pdb,-10.9,1E-08
SARS-CoV-2-P.1-N__CCL8,model_4_multimer_v3_pred_4,0.225335894,0.967710556270881,1.19304645001797,False,A,B,34.5761,4.01911,17.1813,-3.44455,-7.16343,-15.2097,0.238207,21.636,-19.5436,22.1672,7.97087,9.36687,0,0,0,0.987526,13.0991,-1.55E-15,0,0,0.175973,0,4.86E-17,2.384,495,40,4,3,3,False,SARS-CoV-2-P.1-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-P.1-N_CCL8_relaxed_model_4_multimer_v3_pred_4.pdb,-10.3,2.7E-08
SARS-CoV-2-B.1.617.2-DeltaA-N__CCL8,model_4_multimer_v3_pred_2,0.219276065,0.950100941580278,1.16937700635779,True,A,B,30.7427,3.75683,-0.843569,-4.18261,-6.33245,-13.5313,-1.9516,20.9348,-17.4011,5.98738,9.33393,5.95309,0,0,0,0.517263,5.9227,-4.44E-16,0,0,-0.170965,0,4.86E-17,2.384,495,44,3,1,3,False,SARS-CoV-2-B.1.617.2-DeltaA-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-B.1.617.2-DeltaA-N_CCL8_relaxed_model_4_multimer_v3_pred_2.pdb,-10,4.4E-08
SARS-CoV-2-BA.2-N__CCL8,model_4_multimer_v3_pred_4,0.246824167,0.898289523225027,1.14511369071534,False,A,B,39.7772,5.16121,11.5491,-3.95506,-6.20462,-19.1465,0.292334,32.2636,-25.0908,10.7424,11.3201,10.397,0,0,0,0.798072,7.02617,-1.11E-16,0,0,0.132689,0,0,2.384,492,51,6,5,1,False,SARS-CoV-2-BA.2-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-BA.2-N_CCL8_relaxed_model_4_multimer_v3_pred_4.pdb,-13.4,1.5E-10
SARS-CoV-2-XBB-N__CCL8,model_4_multimer_v3_pred_1,0.22900204,0.963326940915406,1.19232898139331,False,A,B,46.5516,6.13416,5.00105,-5.1674,-5.60309,-22.9601,-0.12155,36.583,-28.6862,8.3947,11.8211,9.45115,0,0,0,1.45685,12.5878,1.11E-15,0,0,-0.167496,0,4.86E-17,2.384,492,58,7,2,6,False,SARS-CoV-2-XBB-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-XBB-N_CCL8_relaxed_model_4_multimer_v3_pred_1.pdb,-14.8,1.3E-11
SARS-CoV-2-BA.1.1-N__CCL8,model_4_multimer_v3_pred_0,0.236588258,0.965597629046847,1.20218588657398,False,A,B,25.1034,3.52878,1.31025,-5.57115,-7.67635,-19.6432,-0.688444,32.9573,-24.9651,4.88862,10.3532,10.3132,0,0,0,1.35814,13.6664,-0.0334688,0,0,0.0176014,0,-8.33E-17,2.384,492,48,5,0,5,False,SARS-CoV-2-BA.1.1-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-BA.1.1-N_CCL8_relaxed_model_4_multimer_v3_pred_0.pdb,-11.9,2E-09
BANAL-20-52-N__CCL8,model_3_multimer_v3_pred_1,0.204266961,0.938966468508391,1.14323342975408,False,A,B,32.0972,7.67863,3.46842,-8.32028,-12.5579,-27.9122,-0.087839,44.5126,-35.5197,17.128,16.0953,9.1771,0,0,0,0.887045,8.33497,0.00961949,0,0,0.0492652,0,0.00732164,2.384,495,63,7,5,2,False,BANAL-20-52-N,CCL8,./best_AF2_and_GDock/BANAL-20-52-N_CCL8_relaxed_model_3_multimer_v3_pred_1.pdb,-14.1,4.7E-11
SARS-CoV-2-B.1.1-N__CCL8,model_2_multimer_v3_pred_4,0.210921743,0.926331330729574,1.13725307381895,False,A,B,26.2862,5.93963,1.27434,-1.27144,-5.29089,-12.9378,0.470778,18.9908,-18.2302,5.48145,6.65658,6.61471,0,0,0,0.575464,4.83425,0,0,0,0.214813,0,0,2.384,495,33,2,2,1,False,SARS-CoV-2-B.1.1-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-B.1.1-N_CCL8_relaxed_model_2_multimer_v3_pred_4.pdb,-9.9,5.6E-08
SARS-CoV-2-BQ.1-N__CCL8,model_4_multimer_v3_pred_1,0.227380665,0.971009347406881,1.1983900120219,False,A,B,27.0786,6.37592,2.11393,-5.83073,-6.06412,-17.1231,0.195548,26.5046,-22.6996,7.29083,8.43807,9.33559,0,0,0,1.76371,10.3125,0,0,0,0.303146,0,4.86E-17,2.384,492,50,6,2,4,False,SARS-CoV-2-BQ.1-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-BQ.1-N_CCL8_relaxed_model_4_multimer_v3_pred_1.pdb,-12.4,8.3E-10
SARS-CoV-2-BA.4-N__CCL8,model_4_multimer_v3_pred_2,0.226413424,0.97214365691479,1.19855708091609,False,A,B,27.3732,4.11377,16.6603,-3.16266,-3.14743,-17.3443,0.773356,26.8958,-22.0912,18.2477,7.96985,8.15776,0,0,0,0.252791,7.27862,5.55E-16,0,-8.88E-16,0.108638,0,0,2.384,492,41,3,2,1,False,SARS-CoV-2-BA.4-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-BA.4-N_CCL8_relaxed_model_4_multimer_v3_pred_2.pdb,-10.4,2.3E-08
SARS-CoV-2-WA1-N__CCL8,model_2_multimer_v3_pred_1,0.220270631,0.965258795711522,1.18552942658701,False,A,B,33.6141,7.88452,3.45363,-1.80217,-3.83382,-18.4574,0.264817,27.0115,-24.3591,5.92864,9.10497,8.99615,0,0,0,0.532226,9.58475,-5.55E-17,0,0,0.0677584,0,2.78E-17,2.384,495,35,3,0,3,False,SARS-CoV-2-WA1-N,CCL8,./best_AF2_and_GDock/SARS-CoV-2-WA1-N_CCL8_relaxed_model_2_multimer_v3_pred_1.pdb,-10.9,9.6E-09
OC43-N__CCL8,model_5_multimer_v3_pred_3,0.593236933,0.911708760561277,1.50494569378204,True,A,B,32.7445,3.56094,-19.3406,-9.42673,-13.1346,-28.1462,-2.41658,32.7032,-38.1194,5.11931,21.5063,13.3098,0,0,0,0.495276,2.5925,0.0938434,0,0,-1.32479,0,-5.55E-17,2.384,524,76,0,0,0,False,OC43-N,CCL8,./best_AF2_and_GDock/OC43-N_CCL8_relaxed_model_5_multimer_v3_pred_3.pdb,-13,2.9E-10
SARS-CoV-N__CCL8,model_4_multimer_v3_pred_0,0.241232874,0.97663965545133,1.21787252896737,False,A,B,69.3993,10.846,11.4577,-7.98557,-9.49393,-39.2229,-1.41307,65.4992,-50.7658,18.0071,15.5981,15.7405,0,0,0,5.37811,19.0859,-0.0614058,0,0,0.1774,0,3.47E-17,2.384,498,79,10,6,5,False,SARS-CoV-N,CCL8,./best_AF2_and_GDock/SARS-CoV-N_CCL8_relaxed_model_4_multimer_v3_pred_0.pdb,-19.2,8E-15
SARS-CoV-2-B.1.351-N__IFNlambda1,model_3_multimer_v3_pred_4,0.190204962,0.921182324413736,1.11138728637311,False,A,B,22.0126,14.3588,11.0282,-2.12318,-4.89477,-20.1748,-0.219492,29.6185,-26.5256,13.7538,9.49251,11.1974,0,0,0,0.582456,6.06297,0.144859,0,0,0.176448,0,5.55E-17,2.384,600,61,4,4,0,False,SARS-CoV-2-B.1.351-N,IFNlambda1,./best_AF2_and_GDock/SARS-CoV-2-B.1.351-N_IFNlambda1_relaxed_model_3_multimer_v3_pred_4.pdb,-11.9,1.9E-09
SARS-CoV-2-B.1.1.7-N__IFNlambda1,model_4_multimer_v3_pred_3,0.460981173,0.844012999518401,1.3049941725456,True,A,B,14.486,5.48389,-5.92385,-0.717494,-1.10383,-8.35691,-1.2232,9.70948,-11.7855,0.307417,4.22746,3.26645,0,0,0,0.154459,0.901752,-0.136902,0,0,-0.265299,0,0,2.384,600,29,0,0,0,False,SARS-CoV-2-B.1.1.7-N,IFNlambda1,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.7-N_IFNlambda1_relaxed_model_4_multimer_v3_pred_3.pdb,-8.6,4.6E-07
RaTG13-N__IFNlambda1,model_2_multimer_v3_pred_0,0.190797601,0.960616934073987,1.15141453507234,False,A,B,39.9989,6.28091,4.16718,-5.64879,-13.232,-28.7242,-4.18027,51.1017,-30.7799,13.4085,14.0702,8.77312,0,0,0,0.332481,8.56006,-0.0880666,0,0,-0.865778,0,0,2.384,600,71,7,6,3,False,RaTG13-N,IFNlambda1,./best_AF2_and_GDock/RaTG13-N_IFNlambda1_relaxed_model_2_multimer_v3_pred_0.pdb,-15.5,4.4E-12
MERS-CoV-N__IFNlambda1,model_4_multimer_v3_pred_0,0.478309429,0.878394457215331,1.35670388635382,True,A,B,33.2203,3.57018,-14.3771,-2.06148,-4.32537,-13.2503,-3.97998,17.7343,-18.1291,0.749244,7.58289,3.15942,0,0,0,0.0910512,2.57619,-0.553264,0,0,-1.39452,0,-2.22E-16,2.384,592,46,0,0,0,False,MERS-CoV-N,IFNlambda1,./best_AF2_and_GDock/MERS-CoV-N_IFNlambda1_relaxed_model_4_multimer_v3_pred_0.pdb,-11.3,5.5E-09
SARS-CoV-2-B.1.1.529-N__IFNlambda1,model_3_multimer_v3_pred_0,0.190927867,0.96471024081647,1.15563810831434,True,A,B,33.3053,3.64749,-9.54434,-2.00874,-2.86461,-14.9955,-1.63865,20.3266,-21.0025,1.26242,6.30071,4.70232,0,0,0,0.40329,3.86521,0.105915,0,0,-0.135579,0,0,2.384,597,46,0,0,0,False,SARS-CoV-2-B.1.1.529-N,IFNlambda1,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.529-N_IFNlambda1_relaxed_model_3_multimer_v3_pred_0.pdb,-10.9,9.9E-09
SARS-CoV-2-P.1-N__IFNlambda1,model_3_multimer_v3_pred_3,0.192526992,0.911630669399962,1.10415766169996,False,A,B,39.6068,5.09747,0.804963,-8.40759,-9.83143,-26.5011,-1.61975,42.4933,-32.429,6.67214,14.7697,14.855,0,0,0,0.754197,22.4755,-0.0376652,0,0,0.0871558,0,1.67E-16,2.384,600,66,7,3,6,False,SARS-CoV-2-P.1-N,IFNlambda1,./best_AF2_and_GDock/SARS-CoV-2-P.1-N_IFNlambda1_relaxed_model_3_multimer_v3_pred_3.pdb,-14.2,3.9E-11
SARS-CoV-2-B.1.617.2-DeltaA-N__IFNlambda1,model_3_multimer_v3_pred_2,0.196840958,0.935909990397872,1.13275094807061,False,A,B,31.4908,3.68585,3.21742,-3.12734,-4.5706,-16.4626,-0.910681,26.4058,-20.7995,5.6564,7.97305,7.95602,0,0,0,1.10826,6.61369,-0.012164,0,0,0.000727897,0,1.67E-16,2.384,600,52,1,1,0,False,SARS-CoV-2-B.1.617.2-DeltaA-N,IFNlambda1,./best_AF2_and_GDock/SARS-CoV-2-B.1.617.2-DeltaA-N_IFNlambda1_relaxed_model_3_multimer_v3_pred_2.pdb,-12.2,1.1E-09
SARS-CoV-2-BA.2-N__IFNlambda1,model_3_multimer_v3_pred_2,0.580351687,0.979613796219496,1.55996548350211,True,A,B,41.8871,5.49176,-19.9838,-5.47947,-13.7148,-35.349,-4.38193,45.9532,-49.0329,14.9113,18.7246,8.11365,0,0,0,1.3597,10.0317,0.0242739,0,0,-1.14877,0,0.0364555,2.384,597,106,4,4,2,False,SARS-CoV-2-BA.2-N,IFNlambda1,./best_AF2_and_GDock/SARS-CoV-2-BA.2-N_IFNlambda1_relaxed_model_3_multimer_v3_pred_2.pdb,-17.6,1.2E-13
SARS-CoV-2-XBB-N__IFNlambda1,model_3_multimer_v3_pred_1,0.590603016,0.980073509132506,1.57067652470931,True,A,B,27.8098,4.60974,-13.2426,-5.13553,-10.8368,-32.8624,-3.76256,39.0551,-46.3433,20.1263,17.8365,9.84581,0,0,0.0183593,0.456964,9.90437,-0.577037,0,0,-1.11274,0,0.0487325,2.384,597,99,5,5,2,False,SARS-CoV-2-XBB-N,IFNlambda1,./best_AF2_and_GDock/SARS-CoV-2-XBB-N_IFNlambda1_relaxed_model_3_multimer_v3_pred_1.pdb,-15.6,3.6E-12
SARS-CoV-2-BA.1.1-N__IFNlambda1,model_3_multimer_v3_pred_1,0.183341993,0.950622715293489,1.1339647082171,True,A,B,25.6321,4.15525,-4.93106,-2.68573,-2.24115,-16.7169,-1.67507,24.4121,-22.7177,4.3175,5.70435,5.33548,0,0,0,1.33631,5.28174,0.0949975,0,0,-0.0952699,0,1.11E-16,2.384,597,50,1,1,0,False,SARS-CoV-2-BA.1.1-N,IFNlambda1,./best_AF2_and_GDock/SARS-CoV-2-BA.1.1-N_IFNlambda1_relaxed_model_3_multimer_v3_pred_1.pdb,-10.8,1.2E-08
BANAL-20-52-N__IFNlambda1,model_3_multimer_v3_pred_1,0.182899352,0.950310509326436,1.13320986172182,False,A,B,29.4367,6.73377,3.46202,-3.07783,-6.76618,-22.9466,-0.450896,32.7218,-29.7754,13.6848,11.4512,8.20356,0,0,0,0.214756,5.45908,0.0909321,0,0,0.111849,0,0,2.384,600,59,4,4,0,False,BANAL-20-52-N,IFNlambda1,./best_AF2_and_GDock/BANAL-20-52-N_IFNlambda1_relaxed_model_3_multimer_v3_pred_1.pdb,-12.6,5.4E-10
